1	1	1	15
2	1	1	45
3	1	1	36
4	1	1	45
5	1	1	70
6	1	1	93
7	1	1	129
8	1	1	151
9	1	1	168
10	1	1	187
11	1	1	204
12	1	1	207
13	1	1	205
14	1	1	203
15	1	1	195
16	1	1	180
17	1	1	152
18	1	1	137
19	1	1	118
20	1	1	90
21	1	1	62
22	1	1	34
23	1	1	18
24	1	1	14
25	1	1	58
26	1	1	93
27	1	1	109
28	1	1	128
29	1	1	162
30	1	1	179
31	1	1	182
32	1	1	189
33	1	1	184
34	1	1	189
35	1	1	155
36	1	1	124
37	1	1	106
38	1	1	64
39	1	1	30
40	1	1	16
41	1	1	16
42	1	1	41
43	1	1	71
44	1	1	106
45	1	1	154
46	1	1	191
47	1	1	202
48	1	1	197
49	1	1	194
50	1	1	158
51	1	1	60
52	1	1	2
53	1	1	58
54	1	1	132
55	1	1	140
56	1	1	129
57	1	1	126
58	1	1	132
59	1	1	106
60	1	1	67
61	1	1	39
62	1	1	6
63	1	1	0
64	1	1	6
1	2	1	3
2	2	1	21
3	2	1	47
4	2	1	72
5	2	1	100
6	2	1	126
7	2	1	145
8	2	1	162
9	2	1	182
10	2	1	203
11	2	1	219
12	2	1	223
13	2	1	221
14	2	1	219
15	2	1	211
16	2	1	197
17	2	1	173
18	2	1	154
19	2	1	136
20	2	1	116
21	2	1	90
22	2	1	60
23	2	1	36
24	2	1	18
25	2	1	30
26	2	1	67
27	2	1	96
28	2	1	117
29	2	1	140
30	2	1	155
31	2	1	163
32	2	1	171
33	2	1	151
34	2	1	150
35	2	1	119
36	2	1	90
37	2	1	65
38	2	1	39
39	2	1	33
40	2	1	31
41	2	1	35
42	2	1	60
43	2	1	92
44	2	1	138
45	2	1	182
46	2	1	201
47	2	1	204
48	2	1	208
49	2	1	202
50	2	1	176
51	2	1	101
52	2	1	26
53	2	1	33
54	2	1	92
55	2	1	124
56	2	1	124
57	2	1	121
58	2	1	100
59	2	1	65
60	2	1	34
61	2	1	19
62	2	1	8
63	2	1	5
64	2	1	16
1	3	1	25
2	3	1	12
3	3	1	43
4	3	1	69
5	3	1	93
6	3	1	132
7	3	1	147
8	3	1	169
9	3	1	196
10	3	1	220
11	3	1	238
12	3	1	243
13	3	1	242
14	3	1	240
15	3	1	232
16	3	1	217
17	3	1	195
18	3	1	167
19	3	1	150
20	3	1	134
21	3	1	103
22	3	1	73
23	3	1	43
24	3	1	16
25	3	1	0
26	3	1	34
27	3	1	73
28	3	1	99
29	3	1	113
30	3	1	127
31	3	1	138
32	3	1	146
33	3	1	143
34	3	1	126
35	3	1	96
36	3	1	67
37	3	1	27
38	3	1	3
39	3	1	2
40	3	1	0
41	3	1	34
42	3	1	65
43	3	1	107
44	3	1	158
45	3	1	198
46	3	1	205
47	3	1	208
48	3	1	219
49	3	1	200
50	3	1	182
51	3	1	131
52	3	1	49
53	3	1	7
54	3	1	48
55	3	1	97
56	3	1	104
57	3	1	96
58	3	1	54
59	3	1	23
60	3	1	14
61	3	1	18
62	3	1	31
63	3	1	37
64	3	1	34
1	4	1	43
2	4	1	5
3	4	1	14
4	4	1	48
5	4	1	77
6	4	1	125
7	4	1	158
8	4	1	174
9	4	1	200
10	4	1	224
11	4	1	242
12	4	1	247
13	4	1	246
14	4	1	245
15	4	1	237
16	4	1	223
17	4	1	206
18	4	1	173
19	4	1	158
20	4	1	142
21	4	1	106
22	4	1	78
23	4	1	52
24	4	1	25
25	4	1	0
26	4	1	17
27	4	1	51
28	4	1	79
29	4	1	91
30	4	1	103
31	4	1	111
32	4	1	105
33	4	1	98
34	4	1	59
35	4	1	28
36	4	1	16
37	4	1	0
38	4	1	8
39	4	1	31
40	4	1	16
41	4	1	15
42	4	1	62
43	4	1	119
44	4	1	170
45	4	1	204
46	4	1	214
47	4	1	224
48	4	1	235
49	4	1	201
50	4	1	188
51	4	1	147
52	4	1	70
53	4	1	15
54	4	1	36
55	4	1	74
56	4	1	76
57	4	1	52
58	4	1	14
59	4	1	9
60	4	1	29
61	4	1	46
62	4	1	66
63	4	1	74
64	4	1	54
1	5	1	54
2	5	1	17
3	5	1	0
4	5	1	38
5	5	1	74
6	5	1	117
7	5	1	161
8	5	1	167
9	5	1	197
10	5	1	221
11	5	1	240
12	5	1	245
13	5	1	243
14	5	1	242
15	5	1	234
16	5	1	219
17	5	1	199
18	5	1	172
19	5	1	162
20	5	1	143
21	5	1	101
22	5	1	72
23	5	1	54
24	5	1	31
25	5	1	10
26	5	1	14
27	5	1	33
28	5	1	57
29	5	1	67
30	5	1	72
31	5	1	66
32	5	1	40
33	5	1	10
34	5	1	0
35	5	1	7
36	5	1	38
37	5	1	40
38	5	1	54
39	5	1	57
40	5	1	20
41	5	1	0
42	5	1	53
43	5	1	125
44	5	1	174
45	5	1	198
46	5	1	217
47	5	1	231
48	5	1	230
49	5	1	204
50	5	1	189
51	5	1	150
52	5	1	83
53	5	1	33
54	5	1	32
55	5	1	40
56	5	1	38
57	5	1	21
58	5	1	7
59	5	1	31
60	5	1	67
61	5	1	84
62	5	1	99
63	5	1	96
64	5	1	69
1	6	1	87
2	6	1	51
3	6	1	2
4	6	1	10
5	6	1	45
6	6	1	89
7	6	1	147
8	6	1	165
9	6	1	190
10	6	1	211
11	6	1	227
12	6	1	232
13	6	1	231
14	6	1	227
15	6	1	222
16	6	1	207
17	6	1	186
18	6	1	168
19	6	1	156
20	6	1	137
21	6	1	99
22	6	1	70
23	6	1	51
24	6	1	35
25	6	1	11
26	6	1	7
27	6	1	14
28	6	1	30
29	6	1	31
30	6	1	28
31	6	1	18
32	6	1	0
33	6	1	32
34	6	1	36
35	6	1	66
36	6	1	93
37	6	1	91
38	6	1	93
39	6	1	80
40	6	1	44
41	6	1	0
42	6	1	44
43	6	1	115
44	6	1	172
45	6	1	191
46	6	1	208
47	6	1	221
48	6	1	207
49	6	1	201
50	6	1	182
51	6	1	141
52	6	1	86
53	6	1	42
54	6	1	20
55	6	1	11
56	6	1	12
57	6	1	20
58	6	1	32
59	6	1	66
60	6	1	99
61	6	1	116
62	6	1	122
63	6	1	111
64	6	1	90
1	7	1	113
2	7	1	86
3	7	1	23
4	7	1	0
5	7	1	12
6	7	1	60
7	7	1	115
8	7	1	159
9	7	1	169
10	7	1	185
11	7	1	198
12	7	1	201
13	7	1	199
14	7	1	198
15	7	1	191
16	7	1	180
17	7	1	170
18	7	1	155
19	7	1	137
20	7	1	116
21	7	1	89
22	7	1	65
23	7	1	45
24	7	1	34
25	7	1	6
26	7	1	6
27	7	1	8
28	7	1	9
29	7	1	3
30	7	1	4
31	7	1	16
32	7	1	21
33	7	1	53
34	7	1	91
35	7	1	139
36	7	1	166
37	7	1	162
38	7	1	148
39	7	1	116
40	7	1	80
