27	6	1	1
66	40	1	1
55	42	1	1
37	27	1	1
18	11	1	1
53	36	1	0
43	67	1	1
32	44	1	1
36	63	1	1
20	12	1	1
63	41	1	1
54	10	1	1
23	10	1	1
66	48	1	1
55	32	1	0
8	77	1	0
23	75	1	1
4	69	1	1
19	57	1	1
71	34	1	1
26	42	1	0
14	54	1	1
38	72	1	1
40	32	1	1
71	13	1	1
8	84	1	1
15	30	1	1
5	73	1	1
57	5	1	1
5	59	1	1
3	75	1	1
5	83	1	0
13	80	1	1
59	29	1	1
39	24	1	1
38	53	1	1
15	36	1	1
41	27	1	0
71	19	1	1
67	16	1	1
20	44	1	0
69	43	1	1
29	4	1	1
66	19	1	1
46	23	1	1
25	11	1	0
39	28	1	0
60	62	1	1
16	64	1	1
10	84	1	1
47	22	1	1
31	45	1	1
37	38	1	0
35	36	1	1
53	8	1	0
27	77	1	1
9	67	1	0
56	13	1	1
63	56	1	1
48	58	1	1
31	39	1	0
